Frequency (Hz),Trace 1 (V),Phase (deg),Trace 2 (V),Phase (deg)
11191.40625,0.0002249724837724636,87.47863537316566,4.80932349389404e-05,113.6122668528658
11201.171875,0.0001606193542669441,77.33178540279623,2.660856601834147e-05,134.759044604456
11210.9375,4.441974193918499e-05,41.76828546857016,2.858614541813797e-05,76.79806541815397
11220.703125,3.549736577945272e-05,134.63590987514,5.507704311265468e-05,111.5669782827459
11230.46875,3.080791059055172e-05,19.18349506526298,7.211184458161622e-05,127.7670011075634
11240.234375,0.0001278081724267017,76.40613454808188,7.534761454001251e-05,130.2320342185363
11250,0.000222856853861343,81.69542740832654,4.543870221759165e-05,136.1289279031231
11259.765625,0.0002460584049774452,75.53917961741844,1.325246424553166e-05,28.80256758312897
11269.53125,0.0002141463374865149,68.62766961405475,2.745705634594695e-05,109.1634135771989
11279.296875,9.018588453806645e-05,74.35000240259598,3.149796013669065e-05,130.5233869107244
11289.0625,2.556414136001378e-05,72.24749577286775,2.070013541147775e-05,126.9706889820111
11298.828125,3.295132584209033e-05,109.2356453771799,3.869148708934938e-06,110.7860508631616
11308.59375,7.152759605108515e-05,144.3712099920702,1.484871491369391e-05,89.79213611591143
11318.359375,0.0001617765019119133,158.5447320897895,1.065138206004662e-05,99.20994164161574
11328.125,0.0001588482084197658,163.229087568709,1.313906513877699e-05,36.08074198253741
11337.890625,0.0001925224806544911,137.7598637330695,1.449888972815721e-05,51.60855742561895
11347.65625,0.0002614337511729714,123.0411425415349,1.512558046838554e-05,121.1941496955685
11357.421875,0.0002474717613572494,123.1159846295478,2.786321940845573e-05,141.0082840157031
11367.1875,0.0001900040256601537,132.9482624547913,3.615664242328433e-05,161.0674624831753
11376.953125,0.0001216008172432195,167.4779725933281,4.155034982066691e-05,169.8824160809916
11386.71875,0.0002231454338674112,49.24055015563327,2.325607987471715e-05,159.6523394970888
11396.484375,0.0003897288394701862,64.43089009565803,1.054952985262429e-05,76.61615996819476
11406.25,0.0003773421441164491,75.17091616786664,1.639592631523384e-05,13.83706598700169
11416.015625,0.0002626614548444702,76.99628206086534,5.231444751771234e-05,139.6941095876529
11425.78125,0.0001822801568725545,53.57137668731118,0.0001020015520670773,132.2163354667258
11435.546875,0.0001111932651856459,169.4243553477195,0.0001281707138604347,124.0297951190403
11445.3125,0.0002193401041681251,116.3698213575388,0.0001552527592843458,108.8603765843049
11455.078125,0.0003073887586687991,111.9849402680471,0.0001651910815103929,95.93281908264541
11464.84375,0.0004153398989643343,106.322917984183,0.0001484717048843288,78.23113556102653
11474.609375,0.0004910521043187602,99.96715347372132,0.0001332645390788797,62.12446633549862
11484.375,0.0004240232858351575,94.09969704121271,9.628959304059347e-05,57.96729843226196
11494.140625,0.0003189632599386491,90.09723901393458,4.447785127020378e-05,74.38351120890076
11503.90625,0.0002275877684935396,91.54457384709087,2.766026732454816e-05,160.3332068398521
11513.671875,0.0001714288941031245,115.3703893236823,5.368718299607555e-05,14.12793207317218
11523.4375,0.0001660309882224602,138.5874838228027,7.335997438886799e-05,10.39928217169761
11533.203125,0.0001057418053332327,129.8313706786266,7.030090536058887e-05,175.0533972089904
11542.96875,0.0001365242354425302,80.25660482012559,6.194052355097492e-05,161.0756366800508
11552.734375,0.000259650398954726,55.34566905060387,6.69976172116619e-05,166.5011012981303
11562.5,0.0002894386351227685,40.7057981054784,7.056859635097089e-05,166.7224696138377
11572.265625,0.0001815495953122136,47.55224315550227,6.827472588854144e-05,169.5076714478236
11582.03125,0.000103011272860177,95.61111056367754,8.368350648437928e-05,172.407598195913
11591.796875,9.477412957418971e-05,165.7784567491923,0.0001045643550416061,153.7144961065634
11601.5625,0.0001793002113525462,22.41944519100594,0.0001033981846617464,128.8405958519176
11611.328125,0.0001907195891327331,13.67865716401095,8.481677848038123e-05,98.1710464587033
11621.09375,0.0002091527950292152,153.1440756914449,8.013470916107045e-05,70.9414407471042
11630.859375,0.0003443466810353217,136.8438859408677,7.879150555610274e-05,55.60827851561523
11640.625,0.00040776548206703,129.207548173461,6.454503735422612e-05,34.00835826423991
11650.390625,0.0003501254363157222,117.1636934496134,3.740670539854726e-05,13.12149994135121
11660.15625,0.0002130869585033001,91.03910096619491,2.8703399269586e-06,63.26409536846039
11669.921875,0.0001591159998377892,17.97075439808784,2.850652567939718e-05,47.44234162510052
11679.6875,0.0001830190978364158,152.4229338427351,2.82430812954408e-05,42.21904813018394
11689.453125,0.000134265273899828,129.3142893452016,2.195394846730845e-05,10.9137842703166
11699.21875,3.77732451950116e-05,159.9664126840939,6.516799192609952e-06,19.25548825725949
11708.984375,0.0001463351496118059,98.85126897321503,2.467542326585534e-05,27.21580917757424
11718.75,0.0002752995613425277,101.7206200523391,4.655686762755136e-05,24.94990866660965
11728.515625,0.0003152182347649378,96.93634057818234,5.359576080885867e-05,2.373188064781706
11738.28125,0.0003203986713194483,109.9518497621667,5.362478008059797e-05,159.685743061505
11748.046875,0.0004020482280562861,136.3407890038649,4.445457600699414e-05,143.4124892655483
11757.8125,0.0005035751450532177,144.6939817681257,4.318394327849772e-05,131.4951181821739
11767.578125,0.0005467350716730553,144.1737971188915,4.197391660900274e-05,120.3696610965704
11777.34375,0.00052472998344811,141.8032225709233,3.413759935684909e-05,118.6767621238473
11787.109375,0.0004120740391449377,137.4611152659669,2.716784210422984e-05,123.0150222667289
11796.875,0.0002954005210000616,134.3339239376448,1.66445628897598e-05,91.13881143568426
11806.640625,0.0002333628962070779,144.0943870660353,1.563137006862968e-05,12.39613430780685
11816.40625,0.0002036261101925475,161.1912860140394,2.150111584256222e-05,125.9833771618361
11826.171875,0.0001542352254369594,164.3647750257759,3.695269897931484e-05,92.88862825597427
11835.9375,0.000107121386081161,2.67976968220308,5.204231973240454e-05,72.05716805215205
11845.703125,0.0001174769664069441,41.34748619338569,7.044564964642862e-05,53.47859143970477
11855.46875,0.0001165246106316385,69.69228593919702,8.23077532325611e-05,44.86180940244164
11865.234375,0.0001196669902955974,91.24339799662985,8.537282670753489e-05,33.06204315169924
11875,0.0001396796666488331,94.60598146403008,9.020726317924187e-05,27.50216630926677
11884.765625,0.0002053555283946498,86.73628805854922,8.880771370268158e-05,31.54978238696005
11894.53125,0.0003332305626573174,83.77311991496207,6.295412833216047e-05,17.58318476748424
11904.296875,0.0004634566212577233,84.46425672372618,3.070474090705909e-05,154.1554387921473
11914.0625,0.0005337682799174754,85.53356640335312,2.980965815531296e-05,53.78071612786204
11923.828125,0.0005376771792393341,92.26058875804992,7.587524812417012e-05,39.43677669504378
11933.59375,0.0004323031061598442,107.6340563728796,9.273283414681543e-05,43.59312606340966
11943.359375,0.000331391975841428,143.5776499912877,5.51382495320385e-05,55.06557731808312
11953.125,0.0003879267725624415,170.1119619466653,3.047711673183414e-05,131.2465309078907
11962.890625,0.0003918022825679149,3.524972393209743,5.961954369519881e-05,174.6331669416113
11972.65625,0.0003648431112216873,14.04386522153933,7.243757881505356e-05,7.290900562717151
11982.421875,0.0002927848340543267,7.420590976926642,4.822747729337472e-05,8.474692808665733
11992.1875,0.0001674092179094874,174.1136142320705,9.822301863101657e-06,167.7866167713419
12001.953125,2.354850392127303e-05,165.6375151278146,2.397259992270118e-05,54.14750003012074
12011.71875,0.0001515009655668277,178.0711028027512,4.475206679316941e-05,62.06293385988818
12021.484375,0.0002803774514024725,179.5490280218578,3.610747779095034e-05,70.75327232768242
12031.25,0.0003444706296624576,176.229430933036,2.260556351080527e-05,93.40615018105606
12041.015625,0.0004343421318242395,165.8500477310614,2.520774972304544e-05,115.7550102362872
12050.78125,0.0004652747158857556,155.51692946439,2.825265072195697e-05,157.9058229660454
12060.546875,0.0003934203096960552,149.1004708583004,3.624065081696014e-05,14.98556712406164
12070.3125,0.0003118046491707934,143.3435638085485,3.474765384182632e-05,11.28285751518111
12080.078125,0.0001850549239333114,126.659210965637,2.837760561445902e-05,168.2149698889698
12089.84375,0.0001071593485613764,14.8262605307967,1.209951828661318e-05,136.209645597885
12099.609375,0.0002969630318924728,169.017015194492,1.919424534982075e-05,76.29863932296347
12109.375,0.0003671640573591629,170.6821717043324,2.070321635441489e-05,90.88803194416776
12119.140625,0.0003227357484137562,155.4839228757963,2.433527489938552e-05,24.21347714311916
12128.90625,0.0002504190453445912,114.0250828212114,5.499295858087482e-05,48.33497453575416
12138.671875,0.0002503530608485318,68.69704213607694,5.685495966422129e-05,66.91981325998842
12148.4375,0.0002061532103699307,64.63326006752656,5.279249697203589e-05,79.37627704660302
12158.203125,0.0001354497223165671,123.4889314613839,3.38568379665775e-05,82.71467159418387
12167.96875,0.0002752007962720333,170.7177081852474,1.00302455386516e-05,161.2941688397146
12177.734375,0.0004390588444380556,174.6219311968208,1.655532166713743e-05,59.24146601494085
12187.5,0.000440767376353756,169.623106605588,2.66850860127502e-05,134.8717395545206
12197.265625,0.0002762181447934886,161.3135870342352,3.894004751743057e-05,143.9647282726542
12207.03125,6.854500601927038e-05,165.444461318858,2.779053512454247e-05,144.0168063221293
12216.796875,0.0001642793047466014,117.5565809297864,2.200645868318746e-05,13.35923039565649
12226.5625,0.0003238035830077273,121.8004086881064,2.445879985576763e-05,66.04907955538826
12236.328125,0.0003808611350370003,124.9029397441671,3.560086802355258e-05,111.5066349739037
12246.09375,0.0003330144206304856,127.1852059245469,4.023957104009109e-05,111.5092967936425
12255.859375,0.000186974157359877,144.9557641524845,2.837071798300665e-05,104.2443042294325
12265.625,6.761659691452142e-05,24.13533134353767,1.2916824997185e-05,103.9330506175511
12275.390625,9.865326131663912e-05,143.4235945825502,8.383648468371879e-06,32.55642617744991
12285.15625,0.0001941947109149557,162.535774213457,1.865218478991322e-05,39.92499025079242
12294.921875,0.0002040078843757037,174.3407455594627,2.658939554956778e-05,71.94491616921169
12304.6875,0.0001527893658468083,25.42053347136155,4.519395893266893e-05,87.73645353236208
12314.453125,7.674259315135959e-05,63.87675950827351,7.093462008834471e-05,90.15684965084911
12324.21875,7.650953252649788e-05,156.123967128408,7.040212288614185e-05,99.51923674550069
12333.984375,0.000156654254966733,153.4333693615457,5.354180039238983e-05,117.0388711587931
12343.75,0.0001372977759786213,149.458637184792,3.155283520499232e-05,142.2533497431811
12353.515625,7.973597751754016e-05,155.8701885135944,2.422245743458434e-05,53.09666940894977
12363.28125,7.301949176636881e-05,178.86228486088,4.621698350217773e-05,103.408166765314
12373.046875,8.059249541395136e-05,35.63471855493087,6.799399735447598e-05,120.2494961416347
12382.8125,5.963827004385611e-05,51.86390012943675,7.866506126728128e-05,115.7702428330369
12392.578125,5.154035130895446e-05,46.65715242291938,8.752865328772962e-05,108.0713366415974
12402.34375,0.0002097129928608229,67.47291865414512,0.0001000849891389164,99.84830386924746
12412.109375,0.000365322539627972,85.26303152289164,9.954273525501197e-05,92.59321869785127
12421.875,0.0004458415325351414,97.61507408330669,9.265231843373296e-05,98.02109350025412
12431.640625,0.0004347055320278518,117.6406849563591,8.908253144799485e-05,102.5831720139768
12441.40625,0.0004595387100474486,144.06753755982,8.260052777245034e-05,89.54152863973222
12451.171875,0.000449539778739705,162.9568606746972,8.998240244954261e-05,74.83046481060758
12460.9375,0.0003533910618505623,177.3379003743229,9.99840878713598e-05,66.03280760036405
12470.703125,0.0002124254290385626,5.381088341950796,9.922919479156254e-05,59.82293220983275
12480.46875,6.861650456289018e-05,179.1108308079937,7.601804122930475e-05,56.11308259051559
12490.234375,4.835981348122919e-05,73.53841515778686,4.845720409118793e-05,45.73661513823438
12500,3.718347994840915e-05,19.40267282943769,3.907653178551276e-05,25.8457754450953
12509.765625,8.555969644405866e-05,95.42963108053671,4.006268205643335e-05,12.94158038361968
12519.53125,0.0001155501496846763,82.71416569963762,4.148391886444833e-05,18.13301369066755
12529.296875,9.401834811590234e-05,88.97270886586983,3.891971689715488e-05,27.66867579998374
12539.0625,3.709586421506049e-05,174.4047737011839,2.087740227777759e-05,54.14291086089061
12548.828125,0.0002383391714407142,65.33374518796407,2.650081740693678e-05,153.6946855613436
12558.59375,0.0004278816655530069,70.05466365466543,5.044669068633656e-05,172.8999708386757
12568.359375,0.0004627979351688612,73.83852062670393,6.425525236806464e-05,178.3609328787139
12578.125,0.0004324330637093699,78.89215308097667,5.604997635505148e-05,3.580744038518101
12587.890625,0.0003385269936368885,80.36169990140985,2.311976151993958e-05,25.48853387836521
12597.65625,0.0002366882679553548,92.25158079136671,2.849222466498608e-05,144.078334606389
12607.421875,0.0002602013741562195,110.2229559041932,5.800516747303517e-05,166.7211858997135
12617.1875,0.0003138367957185846,106.3188980114254,5.932234785975729e-05,3.315478428806941
12626.953125,0.0003506827911951917,92.38850718673596,5.05753399676249e-05,33.12982306361746
12636.71875,0.0003929517348011709,78.02190662712225,6.226240252049706e-05,58.93124630797229
12646.484375,0.0004154074706114024,70.04811469916459,6.750869215223228e-05,69.37407282102991
12656.25,0.000399346116137203,59.89595152897134,4.913380662894876e-05,84.35283086739565
12666.015625,0.0003708298222658355,40.85286462784766,2.302828580233535e-05,99.7287850513648
12675.78125,0.000328789626161657,28.7139989729415,8.487146464080061e-06,20.03544592812321
12685.546875,0.0003298749427086447,22.46581892277444,3.428392825053262e-05,37.29302637052274
12695.3125,0.0003694233658007698,13.86347791306144,3.347352188432811e-05,34.43609913010854
12705.078125,0.0002949028428345177,9.424674263738888,9.471440826307533e-06,13.46910918006796
12714.84375,0.0001569354014378983,37.69040200029931,4.412357045146449e-06,118.4550548083475
12724.609375,0.0001950784877453645,88.53327211001857,8.205172451031345e-06,40.07682389564566
12734.375,0.0001977923092976184,98.66114806887219,3.137179412083409e-05,60.76108572264328
12744.140625,0.0001789901115330392,102.5976495793031,4.090478808823471e-05,68.40401750654556
12753.90625,0.0001753855998689026,101.526299220644,1.937506212131227e-05,51.3134491825899
12763.671875,7.560799761386559e-05,92.95799522755519,2.688975806413672e-05,126.253789176907
12773.4375,2.805757140424763e-05,96.60073586494813,6.768790249228944e-05,95.42580192180701
12783.203125,6.008735339045939e-05,41.80005613193214,9.663980191237934e-05,82.39862073791393
12792.96875,6.28455670692159e-05,178.0495130438485,8.761486922457991e-05,75.35620423712122
12802.734375,2.618554871623613e-05,83.501016119303,7.171026529885984e-05,57.49417308152165
12812.5,2.918790854888898e-05,31.88167109127034,7.349160188552253e-05,26.97371533003673
12822.265625,4.262728632766168e-05,4.929955938771577,8.237247598459e-05,20.3971828563518
12832.03125,0.000102507497483866,42.52844476446422,8.337449662306437e-05,32.16283366441608
12841.796875,0.0001538451921927934,55.07338830011604,6.163376990307638e-05,44.56896750040953
12851.5625,0.0001939198031134593,34.46308401545546,3.897467355564226e-05,69.44939353142161
12861.328125,0.000270411241033761,23.14872703345067,1.491988983920344e-05,73.30135285470379
12871.09375,0.0002806344787433243,17.72618261621595,2.665692726716326e-05,69.35778972477344
12880.859375,0.0001860737260944469,8.903241049823793,4.465474573736417e-05,61.05156106163524
12890.625,6.82153212585749e-05,33.93694470475863,3.517514246563869e-05,71.55491248269604
12900.390625,0.000107956423895846,129.7611307913287,3.097837569375977e-05,66.93817741358662
12910.15625,0.0001784329610122409,139.1009752033219,3.305139100971037e-05,39.10008850706722
12919.921875,0.000176431893939795,105.7998347448312,3.404861043037081e-05,43.68201812501901
12929.6875,0.0002489680358969182,64.43745520438137,5.138812389627094e-05,79.14628100337293
12939.453125,0.0002870771943455771,41.11652583577419,6.925749673894124e-05,100.3980219930019
12949.21875,0.0002637924112352206,19.00723474195429,6.610387263588007e-05,120.5935119479883
12958.984375,0.0001825620228304182,18.70179319172742,6.441031920608192e-05,134.9343417186336
12968.75,0.0001098214662659777,56.8767504026894,4.281492841235256e-05,147.852673702822
12978.515625,0.0001341054137789489,89.63758797291091,8.642432975246362e-06,99.48404523430463
12988.28125,0.000200023647273343,103.8793301414333,5.049570562770466e-05,166.6053250724975
12998.046875,0.0002361704497488593,125.2752417006614,8.879833998966138e-05,174.2803822698599
13007.8125,0.0002266138358435322,146.6245160133849,0.0001137047025562843,174.2746564916177
13017.578125,0.0002154051632417891,162.1318676984685,0.0001146475606643002,177.2348387066459
13027.34375,0.0002236028503401746,178.9837208244468,9.462921109974735e-05,0.1608579111657619
13037.109375,0.0002122779735009186,16.72109193590543,7.363201121079926e-05,5.820508965816566
13046.875,0.0001824743231466611,39.64820948851411,5.856098915086215e-05,15.23684031405232
13056.640625,0.0001941032671693396,61.76755324467943,3.305209543472062e-05,22.21811506847075
13066.40625,0.0002235570054312817,64.26893985904289,1.056489864792182e-05,21.53336631324067
13076.171875,0.000172837004184469,54.9200499732484,1.443176960655631e-05,150.3357167547332
13085.9375,0.0001289351880014919,0.6964207883523327,2.958403803958629e-05,127.5106896526103
13095.703125,0.0001901743085996775,163.4749367817977,3.26237434805955e-05,106.4982427544398
13105.46875,0.0001924661068382881,176.1701283990245,3.446493859388291e-05,86.69768181789507
13115.234375,0.0001999705448133597,15.37467047863168,5.081613223545218e-05,70.79410162425802
13125,0.0002554596206929901,51.30138496586282,7.778174954970372e-05,52.13256585992449
13134.765625,0.0003484755616538028,79.12762097864761,9.900339239023196e-05,36.74353028286864
13144.53125,0.0003385267837204048,95.0661888599187,9.708161389101612e-05,27.2149166658814
13154.296875,0.0002838902669293307,104.2896606583833,7.264545393343608e-05,19.87460187220848
13164.0625,0.0002405692322758293,114.3858044621263,4.59641116633063e-05,14.92956679071124
13173.828125,0.0001458188827021839,140.7728084477006,2.185404263420385e-05,50.74439382860679
13183.59375,4.116672590389165e-05,15.69725157628616,3.626744935623993e-05,133.3853493449264
13193.359375,4.782074644262595e-05,149.733950315063,4.914646127835733e-05,148.128611338737
13203.125,4.98078245501546e-05,146.5910438459802,3.998419706427205e-05,151.3851146772977
13212.890625,8.959339142319813e-05,136.3105993482861,2.374582944310399e-05,171.1099507929482
13222.65625,0.000173952433083748,141.4581659979474,1.736681155095175e-05,59.32499039553502
13232.421875,0.0001708940497818884,130.0158713329619,1.602584750487288e-05,82.54074438692129
13242.1875,0.0001553638416934525,109.6986549483234,8.254506651266655e-06,110.0339976159701
13251.953125,0.0001565526015747406,114.0487294295491,1.412103278091262e-05,133.8332394476463
13261.71875,0.0001696417877932932,124.594255790419,1.922492764614415e-05,99.53829411030638
13271.484375,0.0002488602525959397,135.7093758854244,3.105876911582754e-05,66.31422510500416
13281.25,0.0003557413236513485,144.3839557531908,5.697681560798574e-05,50.14852873556226
13291.015625,0.0004407001873374964,146.527528405149,8.933021986512696e-05,37.56563984893145
13300.78125,0.0004659938393472522,144.4629187153126,0.0001113562635268234,28.69443314770037
13310.546875,0.000359734290526641,133.3026999976557,0.0001176054147880843,28.41741839268587
13320.3125,0.0002607487403548962,107.5419981300048,0.000104771073042441,31.12185339466809
13330.078125,0.0002416329349118707,82.00106460260713,7.655194308372307e-05,36.02136125419661
13339.84375,0.0002921335925877616,57.68154543549857,5.125686699606688e-05,50.84817059079732
13349.609375,0.0003202204891007265,48.53208369228595,2.685017810586084e-05,70.16619461387262
13359.375,0.000248942601485836,43.75602344081432,1.59250200991742e-05,179.024953636834
13369.140625,0.0001754065431464092,33.02035842887543,3.65219357319846e-05,17.54910642230323
13378.90625,0.0001589946426981572,20.23280066391533,4.242701761352119e-05,11.39448357836407
13388.671875,0.0001904331744789716,35.11399397861509,4.002456897844933e-05,6.924150885308183
13398.4375,0.0002465433350434637,59.29684878263728,2.243438234967251e-05,173.31607822697
13408.203125,0.000341671790208657,72.13297334866809,9.396640885935236e-06,36.69041712492446
13417.96875,0.0004730299515015292,77.26702714103693,4.421721176602647e-05,177.7159960839579
13427.734375,0.0004315629376138736,82.33190888550511,7.065024065780752e-05,169.2703577697891
13437.5,0.0002249846409167514,89.10866249753758,7.313507285901047e-05,167.2042800143833
13447.265625,3.019262966820736e-05,31.04770721088947,6.423282259089681e-05,4.729342184420092
13457.03125,0.0002198580918329085,112.4183668723052,6.505394483980874e-05,37.17280077433821
13466.796875,0.0003956932752320786,110.6814003576901,7.366605113495797e-05,62.26541087350399
13476.5625,0.0004287156396062563,111.9518211161816,7.496117182984852e-05,74.18631026157153
13486.328125,0.000339099650087288,104.1352968137854,6.114553450879623e-05,72.00352107904834
13496.09375,0.000218919789717525,91.83560989409695,3.909153045146715e-05,80.74808413408226
13505.859375,0.000125958911930946,84.47032860683542,2.743517913195897e-05,159.4568728182305
13515.625,9.422305429159285e-05,85.3867962812708,4.891883983233273e-05,19.68010944723489
13525.390625,0.0001650962625201126,141.0442971972447,5.692393501811013e-05,17.8922213438807
13535.15625,0.0003285367174570318,162.7306480917075,5.633179638703856e-05,19.69494134104896
13544.921875,0.0004106593824337415,179.8946386289415,3.4684894085335e-05,24.72602261205597
13554.6875,0.0004768299710471374,20.76614283811235,1.621543145943319e-05,123.7682800885497
13564.453125,0.0005202550106388348,40.03597499283234,3.451762252652674e-05,91.16611043428408
13574.21875,0.0004980709837239829,55.3764439110909,4.045467993539547e-05,83.36586242804258
13583.984375,0.0004100671199027201,65.45251900962884,4.049740291882271e-05,90.85276189088414
13593.75,0.000263984816358691,64.88794809622453,3.990510815927616e-05,110.8952210794283
13603.515625,0.0001201817342455158,2.382944795278148,2.99701221473397e-05,119.6569036879586
13613.28125,0.0002524866372430638,132.7794093317267,1.140757622154059e-05,121.032958057246
13623.046875,0.0003343110127573327,136.5598197648757,2.078980830148434e-05,60.34218607467541
13632.8125,0.0003786927259452796,146.9932841263571,4.703071897545469e-05,34.68358911277382
13642.578125,0.0003554312367904928,155.7936655780314,6.535063756413356e-05,8.020075568457385
13652.34375,0.0002852399902501336,3.682039502376959,6.905856470447433e-05,0.6733682986015928
13662.109375,0.0003279602127715434,30.91369315838319,5.015749660089037e-05,175.0721121728974
13671.875,0.0003282893229976111,35.53152420935738,2.189157252672907e-05,136.9419703213152
13681.640625,0.0003266657231391085,43.23520992356542,1.825662105457176e-05,35.61476245153066
13691.40625,0.0002763999138387108,55.10494228496842,2.478413943682477e-05,160.6715066617649
13701.171875,0.0001149572029601627,100.7005668113453,3.0655732583665e-05,109.8433675925843
13710.9375,0.0001621321654785278,9.162831073836337,3.603896645657521e-05,57.99513882450265
13720.703125,0.0002362284760149527,26.90763040682834,5.552610371546207e-05,12.80687975467488
13730.46875,0.0002199097296077403,21.37703538903295,6.771499979762073e-05,172.5056468888146
13740.234375,0.0001156139477218031,153.2490539819767,6.449680364762717e-05,155.948930616282
13750,0.0002076434421822769,84.21400489762289,6.234293641687656e-05,142.1308785089834
13759.765625,0.0003134305009511646,70.26904540699573,5.665447625637389e-05,131.7598045088478
13769.53125,0.0003432112458522785,68.62786221998797,5.036557473814213e-05,119.9253500618871
13779.296875,0.0002447385617300782,63.0804119879045,5.221174476017688e-05,114.2580012187973
13789.0625,0.0001560762045703414,18.03625908326803,5.077190733434164e-05,109.9085292073141
13798.828125,0.0001397993486539466,178.7114791777034,4.025914824934578e-05,80.91774876481755
13808.59375,3.539609645783832e-05,14.6060158702263,3.893281423394363e-05,17.20474571017362
13818.359375,5.759001528538725e-05,168.2254284891569,6.884087397254199e-05,160.550088639447
13828.125,0.0001282022518290782,7.726858557205034,9.995070108208234e-05,159.6728345248692
13837.890625,0.0002051933698432754,29.93081747416872,0.0001056756605948679,158.4800590557475
13847.65625,0.0002054207736131005,59.93607182394015,8.050298024529068e-05,151.4240739740191
13857.421875,0.0002539278703113194,96.96170216144739,4.894271625395501e-05,151.3086304493168
13867.1875,0.0003277065189440504,106.3093893446885,2.358393292200697e-05,155.870632033463
13876.953125,0.0002854883643409585,113.5533031380025,1.603102747731377e-05,136.0208237306817
13886.71875,0.0001602820562017656,122.6602715427453,3.032638373806846e-05,164.7185104928839
13896.484375,7.179337060665209e-05,107.2777711365733,6.223917292000314e-05,14.21740642961682
13906.25,3.30018269760718e-05,143.7190269385333,8.16215666743288e-05,23.80747446624986
13916.015625,0.0001544369824718148,36.30220264289835,8.208684155432579e-05,39.25859871181608
13925.78125,0.0002727260805975645,35.4134904895833,9.607918819497563e-05,62.80167470052174
13935.546875,0.0002927776852615575,25.85675183402466,9.240945997010771e-05,71.97712052187363
13945.3125,0.0003052083614662581,14.30296793270471,6.364581393575775e-05,66.82890256241645
13955.078125,0.0002844105449195558,2.685800190357438,5.062673215524717e-05,43.57858414415978
13964.84375,0.0001892520564629352,161.8305973166575,5.620950424091314e-05,7.237026130120516
13974.609375,0.0001264782832967805,125.3081918237229,7.361722604876372e-05,167.8665105549449
13984.375,0.0001090888625688405,89.54443221279979,8.62402219265555e-05,170.7651185674026
13994.140625,0.0001019879415935013,72.584447346087,9.875141985976903e-05,169.4548126699511
14003.90625,8.868789417149721e-05,90.27634922467735,9.526564360655481e-05,160.5527057713012
14013.671875,6.108528826136286e-05,155.6975777247878,7.896708449910662e-05,148.2510151139651
14023.4375,0.0001454531340842798,31.55787381323363,7.093404867735709e-05,136.273084660017
14033.203125,0.0001819379105627091,23.14158312758542,5.341498035167503e-05,128.8052355011007
14042.96875,0.0001681045333428207,4.363807100688359,3.416871262788136e-05,112.9224680025856
14052.734375,0.0001733438684472614,179.578949955519,3.668108663067152e-05,101.5974561450932
14062.5,0.0002459933033219671,170.8707375645804,4.956334021561883e-05,91.93793223659465
14072.265625,0.0003295220340598434,165.2585150761507,5.901137658367487e-05,66.33398973734003
14082.03125,0.0003253978593370693,173.0714506917113,5.846413560996565e-05,34.99529888914849
14091.796875,0.0002637625121591283,6.365048354053365,6.057036189330879e-05,176.461324516998
14101.5625,0.0001119145504927629,0.1708534410186447,7.890686040571245e-05,149.9479662394957
14111.328125,4.013821138790135e-05,63.20697529340061,8.182121790903052e-05,138.5937276298168
14121.09375,6.548751379534941e-05,156.785400587031,6.868404332303465e-05,135.1280767774499
14130.859375,0.0001355886425627299,149.6374710847505,5.5814889244728e-05,134.1516223110458
14140.625,0.0001094544633165024,158.367325004754,4.583123482001639e-05,126.1824553639457
14150.390625,2.525864776608276e-05,65.85097967163156,5.077301488720527e-05,110.8373931265917
14160.15625,0.0001021364245194973,104.317316151335,6.793433742568455e-05,94.57606920775137
14169.921875,0.0001606737293308607,122.0596464551195,7.70924416253236e-05,81.75968164118134
14179.6875,0.0001927230839883495,146.4078548840464,6.346265000894268e-05,76.33695328703553
14189.453125,0.0001794301624195111,16.66683948265724,3.306486142224963e-05,71.64203736704972
14199.21875,0.0003083718563186792,56.35743687090238,5.806647183745093e-06,152.5237465205334
14208.984375,0.0004042315360395077,62.24652078913663,2.768373959060575e-05,72.9509252214182
14218.75,0.0004400145374677287,50.50901701506116,3.354945890673996e-05,53.91792346442654
14228.515625,0.0004524373876411607,28.66478195025272,2.88953579643116e-05,29.26458437632116
14238.28125,0.0004298208058343425,2.432537320414164,3.640264622003927e-05,162.727301614998
14248.046875,0.0004081705793252942,157.040327337659,4.968653743077325e-05,131.0400072266421
14257.8125,0.0003134618383764629,128.7736621124055,4.756025568613359e-05,113.1185080695649
14267.578125,0.0002421863391790559,79.30694509774804,5.775780507573172e-05,81.44304361853672
14277.34375,0.0001774586458043349,39.34208702430977,8.77226992329014e-05,54.17755302726714
14287.109375,0.0001421329047335044,160.9081098125799,9.191276510235271e-05,42.72183621757269
14296.875,0.0001902924797259821,137.5221055597277,7.678556031060757e-05,42.19173930690233
14306.640625,0.000152612837905068,108.4891557401886,5.045101840562653e-05,34.33312004881371
14316.40625,0.0001347862151407086,69.39957917260934,2.004791972515068e-05,175.8836711107839
14326.171875,0.0001058391356782269,40.56998791743374,1.00958975954525e-05,118.3433856984978
14335.9375,0.0001641548301561545,6.980627741682868,7.253931643467278e-06,172.024821498241
14345.703125,0.0002404664209964133,5.925715930154938,1.420734221806479e-05,44.40783066946443
14355.46875,0.0002606971625456701,173.145836197482,1.754955270753307e-05,119.4901760561489
14365.234375,0.0003115930909663496,152.0318608525854,2.306617122972289e-05,157.7580836855367
