Frequency (Hz),Trace 1 (dBV),Phase (deg)
4829.1015625,-23.93527152735525,38.75324679081023
4833.984375,-23.74800175242999,32.63572698213829
4838.8671875,-23.83695131254384,17.97799956956593
4843.75,-23.94285893612121,7.066315003933661
4848.6328125,-25.01274844094093,170.1137379545759
4853.515625,-26.05042842714239,144.923291790776
4858.3984375,-26.99970319760952,128.0420850697094
4863.28125,-29.120779194874,109.1653260029537
4868.1640625,-32.35524224872186,80.79563872952014
4873.046875,-37.41674880584831,60.86263819100867
4877.9296875,-40.27947118299261,39.60770249210913
4882.8125,-36.08908044721259,25.34282715540929
4887.6953125,-32.41254858264073,13.81995786407581
4892.578125,-28.94256312152871,0.6670162171643323
4897.4609375,-28.0392565811237,179.4675630583336
4902.34375,-30.5141368547511,179.243486273117
4907.2265625,-31.96408903977585,142.4433108555247
4912.109375,-28.57937262364515,102.4057658982013
4916.9921875,-26.42830227036789,98.36937241201596
4921.875,-24.5101727360822,109.6274730016309
4926.7578125,-23.65292305012835,100.9428327897373
4931.640625,-24.70509859462519,87.54041473887465
4936.5234375,-27.05859250182168,79.25516397623313
4941.40625,-29.552386998053,53.46641412646201
4946.2890625,-32.25243141026836,10.9067470025824
4951.171875,-33.31586289019975,134.3733293617278
4956.0546875,-29.40283659566117,98.7634147812152
4960.9375,-26.32350748222832,91.2897757714515
4965.8203125,-27.08535466644208,86.35384285969455
4970.703125,-29.69934419489606,62.6570247341961
4975.5859375,-27.49570001731747,61.28480919430424
4980.46875,-25.60352430570603,78.95376325814229
4985.3515625,-27.37190093343228,98.34638719672411
4990.234375,-27.92181063965979,128.9858691816153
4995.1171875,-27.78710949622979,154.674233236679
5000,-31.12400632468063,24.90808065881424
5004.8828125,-30.39970600361183,86.49137129104494
5009.765625,-29.28108839766526,118.2428196771057
5014.6484375,-30.19925556949299,136.209978618142
5019.53125,-37.09074425116508,97.82002533342012
5024.4140625,-29.63103924573757,33.94896591583577
5029.296875,-26.98486420220479,34.20451113250724
5034.1796875,-26.55660367449361,40.1194465897336
5039.0625,-27.32554740439102,31.572556767922
5043.9453125,-28.26184693635915,175.8867027950468
5048.828125,-26.93965672000905,150.4627710235719
5053.7109375,-24.2983513677259,144.1243269081368
5058.59375,-22.70311431566581,141.5447027311668
5063.4765625,-24.94449961792905,135.7595186791398
5068.359375,-29.27634354640912,132.7603947798884
5073.2421875,-32.13965281179005,151.4142416934261
5078.125,-32.37895630386902,10.370481771285
5083.0078125,-29.88571640056204,36.82965848262236
5087.890625,-28.05418680370445,30.18386983581021
5092.7734375,-27.42231292295487,13.01187713075456
5097.65625,-28.62597998877783,11.8305008631604
5102.5390625,-30.31295954575679,26.54885105857256
5107.421875,-31.19037828587699,46.33008463227523
5112.3046875,-29.95398169377576,74.38762396103682
5117.1875,-27.61096691102919,80.05154457913112
5122.0703125,-27.45011179883957,64.37003288482677
5126.953125,-29.84699984527321,35.11450632592814
5131.8359375,-28.23203314030205,170.6370364425336
5136.71875,-26.20994190546533,151.3426375101198
5141.6015625,-27.27701454313772,131.2109493447729
5146.484375,-28.24116800137957,123.9416998744504
5151.3671875,-33.00259419577384,124.3139528309609
5156.25,-51.16139461796632,150.8565968443928
5161.1328125,-34.05471714476037,88.75750657275162
5166.015625,-32.51893711937429,81.24340346799174
5170.8984375,-42.31252422153428,120.7222542602315
5175.78125,-41.4975530611919,45.6904952994679
5180.6640625,-34.04473973907478,55.98964922137377
5185.546875,-26.96398556718773,60.24399623959876
5190.4296875,-25.12148698168815,71.12059540655508
5195.3125,-24.3562798238427,94.07320978756843
5200.1953125,-22.42793080013223,111.623124461743
5205.078125,-22.31451598625201,128.6780985410114
5209.9609375,-22.15975416694841,150.5416396165086
5214.84375,-22.3511581404595,168.5342060102059
5219.7265625,-23.44394665216709,12.76134901943211
5224.609375,-25.10404219572734,21.77336983350802
5229.4921875,-30.17545084423541,6.249773767998286
5234.375,-41.41527770214974,5.239166755875629
5239.2578125,-40.53782702061591,108.3298943577549
5244.140625,-35.18025693247613,96.48616038156057
5249.0234375,-31.56266659492916,80.25540428082785
5253.90625,-29.93329541599033,61.19985236790828
5258.7890625,-30.14559022905178,40.64300791797885
5263.671875,-33.51859139147014,33.08157370788297
5268.5546875,-37.00100598796313,92.78397086297042
5273.4375,-28.67566220142184,126.7858392983839
5278.3203125,-23.70863008762699,129.5891351671985
5283.203125,-21.91186552512513,129.7426998223744
5288.0859375,-23.22117017251015,126.2705640505898
5292.96875,-27.07457154877134,112.9228521774129
5297.8515625,-32.30035102819251,75.67332177630787
5302.734375,-39.38280382576543,19.48356118781679
5307.6171875,-40.70082292498768,75.07855293745438
5312.5,-34.87881696241015,19.12567713303352
5317.3828125,-29.56749050543051,169.7883491420878
5322.265625,-26.84691690355777,161.7143586099872
5327.1484375,-27.38729642717686,152.830955675789
5332.03125,-30.58094538068641,113.6926416479851
5336.9140625,-31.47939788458168,76.75696412899646
5341.796875,-32.88990793726774,85.85660966596237
5346.6796875,-31.48230721815694,97.91836415388184
5351.5625,-34.25864413940101,124.8825510312454
5356.4453125,-34.09087484784934,5.474195322658634
5361.328125,-38.44918292647151,3.053355346426522
5366.2109375,-41.77942874698202,23.99911298736472
5371.09375,-39.24201175462842,22.07518945074568
5375.9765625,-37.03367334848585,131.901095130336
5380.859375,-29.14816239971353,163.3820375516953
5385.7421875,-26.10632311320142,179.632295520674
5390.625,-27.3754323169814,179.8423197076907
5395.5078125,-29.95729311811547,129.4877746350004
5400.390625,-27.08643673203112,96.52983467249548
5405.2734375,-29.05979266802976,93.02506434061443
5410.15625,-35.25405792364839,130.560217549427
5415.0390625,-28.71367069383854,31.74898508632126
5419.921875,-24.23068319928817,50.22998820779913
5424.8046875,-25.30001657716246,58.68802842403626
5429.6875,-32.02441035939301,64.05898799128197
5434.5703125,-38.0231371296698,179.3569097721092
5439.453125,-30.00287721844186,9.117659707878243
5444.3359375,-27.85735131579963,7.215099332784819
5449.21875,-26.15009040973162,9.348553372512653
5454.1015625,-26.73571267398093,7.349717176009587
5458.984375,-31.08985665833621,11.33840255639049
5463.8671875,-37.57485385477754,16.30647555083511
5468.75,-40.25415777881026,150.4987686732269
5473.6328125,-41.59270256604781,130.5498815785145
5478.515625,-40.92249156184914,177.1155167720063
5483.3984375,-33.93550627683901,31.01265593989065
5488.28125,-29.25946204451175,55.9152972698483
5493.1640625,-26.11178603247275,66.19031394715637
5498.046875,-24.90102394401443,63.27042629395767
5502.9296875,-25.10907366934871,51.42416096961993
5507.8125,-25.18456252148251,44.51957233158078
5512.6953125,-25.86600185699302,46.70941782562768
5517.578125,-29.0199349732147,59.01885290558258
5522.4609375,-29.81008936859041,96.74564504856299
5527.34375,-28.86430292216725,123.6957439943972
5532.2265625,-29.84718217942913,152.5963045182661
5537.109375,-34.05943145884549,167.4870140144471
5541.9921875,-45.67410768489917,135.8855656876306
5546.875,-35.00218124961785,152.2518010541672
5551.7578125,-37.06218129410832,152.0424572796767
5556.640625,-42.18269622073205,97.51611219666034
5561.5234375,-31.60223063069634,25.09884962156102
5566.40625,-25.96356638666247,11.08880189208108
5571.2890625,-25.28778961329671,178.6303485755588
5576.171875,-26.38491865502376,158.778647065955
5581.0546875,-26.37936752063176,136.5903301098504
5585.9375,-25.02721648847521,118.6237703859844
5590.8203125,-24.17879093081601,107.7385972284407
5595.703125,-25.11504301297802,102.263554257579
5600.5859375,-27.16146604737909,91.06671573142786
5605.46875,-27.38655040494127,65.77940406426525
5610.3515625,-25.7889058617509,37.81641448764231
5615.234375,-23.93149992932047,22.04688248234083
5620.1171875,-22.47128309277338,26.34056202032184
5625,-22.29059107823644,29.48032860449531
5629.8828125,-24.04303899186758,26.19962253503863
5634.765625,-26.29380195643844,36.1698499584299
5639.6484375,-31.83513732168409,55.90898950327431
5644.53125,-36.58003904757616,177.2487919258041
5649.4140625,-28.3260612165951,15.1506602404841
5654.296875,-24.94956659378182,26.72452393599889
5659.1796875,-23.33362752685639,42.81141085989412
5664.0625,-24.49318441513525,64.52163732967566
5668.9453125,-27.31127334871474,100.2954755973445
5673.828125,-28.37473179005972,141.2373659477044
5678.7109375,-27.90788349161697,174.0615597728704
5683.59375,-27.09099119666233,18.70041452431008
5688.4765625,-28.58766314871509,28.74312290207978
5693.359375,-31.31491849797613,34.56906651125369
5698.2421875,-29.51518884095344,25.01946673765033
5703.125,-27.24970599153981,16.70798148950781
5708.0078125,-28.69161891204682,29.21206625733182
5712.890625,-29.46128696588465,57.62858751038894
5717.7734375,-29.82388103229957,77.75719279247332
5722.65625,-34.10760740714292,121.5721197406136
5727.5390625,-34.79468523246887,8.154327487823668
5732.421875,-36.37943830357294,57.85360122399112
5737.3046875,-33.12442571197178,102.3589139821485
5742.1875,-32.77877618115516,115.5588916431184
5747.0703125,-39.34800323807291,142.2023118271404
5751.953125,-42.13029695928115,53.81229676706463
5756.8359375,-40.22692437680398,100.46450869328
5761.71875,-39.61288268746237,153.9636097881249
5766.6015625,-37.84483584220237,138.0646610034089
5771.484375,-32.64926604047594,83.85452517578466
5776.3671875,-30.01252774570004,54.38623014716481
5781.25,-30.90170234658805,18.84853637284873
5786.1328125,-31.60589383849541,155.5669064748801
5791.015625,-32.51706259586367,105.3808295267728
5795.8984375,-29.80864648275342,60.19022523275711
5800.78125,-26.86314341302198,27.12809312034279
5805.6640625,-23.93570254341538,176.9360045042235
5810.546875,-23.09330273702661,158.5837340428899
5815.4296875,-23.18937132916325,157.7171685718523
5820.3125,-22.78110365901945,166.7152240331427
5825.1953125,-23.85621084562887,166.478423176606
5830.078125,-24.96208702496721,166.9920337902547
5834.9609375,-25.11069122269379,168.6287246561408
5839.84375,-27.66041285043506,162.8631913238688
5844.7265625,-31.26695719699754,173.3041971710768
5849.609375,-32.56143412130578,13.06567935758082
5854.4921875,-38.72304689141799,56.18975877972552
5859.375,-32.57726203963016,85.0635532580347
5864.2578125,-27.32240225329839,59.26976753523343
5869.140625,-25.09774998883363,52.59694833696719
5874.0234375,-23.39881662337158,53.70428425860845
5878.90625,-22.83211874031598,45.40270904769957
5883.7890625,-24.93592899755938,24.28435728623197
5888.671875,-27.23203278064073,172.5476458872892
5893.5546875,-26.71832829153643,155.5559601991214
5898.4375,-25.48447552356279,165.4033688871895
5903.3203125,-26.660299628018,3.716755224076684
5908.203125,-28.79128059284784,37.61585465014942
5913.0859375,-27.59695669241119,54.17839330845566
5917.96875,-29.07513509268593,45.0180115872563
5922.8515625,-28.09145849678068,36.13346355750505
5927.734375,-24.35891139334817,33.26330533641354
5932.6171875,-24.08404662994578,30.64034247666587
5937.5,-26.63445333473208,35.64430135186313
5942.3828125,-29.73402387484884,42.42937860741041
5947.265625,-32.996575692946,31.45775342836864
5952.1484375,-33.42500309413114,174.1916944180298
5957.03125,-31.01418594145655,145.0365467216584
5961.9140625,-30.38094349003634,123.5707647561993
5966.796875,-29.92418708253138,96.82842028415146
5971.6796875,-27.12975368197085,73.27586862646429
5976.5625,-26.24872039507459,56.19624676304007
5981.4453125,-29.35094235033909,31.61334132075499
5986.328125,-31.33925022928054,167.564194540569
5991.2109375,-27.71356204172974,141.7401148748368
5996.09375,-25.02975073549517,134.6368405687461
6000.9765625,-24.3795082445596,138.9346127003232
6005.859375,-24.42164965705312,149.0934269196141
6010.7421875,-24.81534325675821,149.947906607033
6015.625,-25.66866406184613,136.8103522747688
6020.5078125,-26.66118474471929,113.8024816426929
6025.390625,-27.64439290353906,89.85189118420014
6030.2734375,-30.17760513872735,78.75679086784241
6035.15625,-33.06946701074681,98.80903844815951
6040.0390625,-31.38088746773854,119.3844214757822
6044.921875,-30.15670989484173,120.0317705178824
6049.8046875,-30.0106157971317,110.9960346061287
6054.6875,-30.33558348938204,87.84240150509837
6059.5703125,-32.0835552081822,74.7852999597624
6064.453125,-36.29172424284629,91.69156793864479
6069.3359375,-35.02150033223649,123.7572030990396
6074.21875,-34.59276026051367,166.0541631301532
6079.1015625,-30.89864217019194,51.05590478973418
6083.984375,-28.0193423797221,75.32941957969318
6088.8671875,-26.78823308175044,88.42117892643162
6093.75,-26.29989290860964,92.42872525801768
6098.6328125,-31.05816300231368,88.30400277820212
6103.515625,-47.92724121953421,55.1184197466148
6108.3984375,-43.52125684531195,76.2304451210025
6113.28125,-37.5171266641317,41.87456820929837
6118.1640625,-32.52965603753321,4.926767223067784
6123.046875,-29.02634067451193,157.2193174485753
6127.9296875,-27.11546708137998,124.3550772543206
6132.8125,-25.64042549036542,106.0151831640029
6137.6953125,-27.63199670452051,82.70563686605888
6142.578125,-27.20019917558135,23.75581330567806
6147.4609375,-24.93049798782977,167.8526689109117
6152.34375,-22.79577930784122,144.5635986125564
6157.2265625,-20.43275607912049,133.2825428680079
6162.109375,-20.58766668418921,125.1643968593296
6166.9921875,-23.35279653473124,122.7845200989806
6171.875,-26.84681200238128,134.0602184503061
6176.7578125,-30.83506939009591,155.1669567740386
6181.640625,-35.97639539982468,1.218871189876356
6186.5234375,-38.6128818932382,150.9188615161007
6191.40625,-32.35867739676738,99.72643034845231
6196.2890625,-28.93369550193062,86.58630642925434
6201.171875,-30.1042651222952,91.35831886995253
6206.0546875,-33.30564549437364,93.45922948787562
6210.9375,-34.19714110093457,92.03212385237315
6215.8203125,-34.34018318978104,105.0593609467555
6220.703125,-35.61216492957725,112.9681894835958
6225.5859375,-33.64985783047177,110.0579183685328
6230.46875,-29.19571408371415,91.7791818084809
6235.3515625,-27.98793767054332,80.86439843732498
6240.234375,-29.82057958752787,81.8887372086201
6245.1171875,-30.03092361759715,80.36871980147382
6250,-33.5160429039317,54.96931144362289
6254.8828125,-36.14534109496713,165.8063196055539
6259.765625,-35.89610524832664,162.2633546128066
6264.6484375,-32.3467447080369,176.0260497098219
6269.53125,-31.06433904499844,163.2164776829366
6274.4140625,-33.11388266735169,111.1512956377388
6279.296875,-30.33826498684127,77.77817022301465
6284.1796875,-30.29714986561035,77.12520575210516
6289.0625,-28.85786267749081,61.32648415119041
6293.9453125,-27.70854904818643,51.37446499574013
6298.828125,-31.88851652799626,64.64556076076377
6303.7109375,-31.29697804463277,98.67261819623765
6308.59375,-28.0691869244897,100.4393772466322
6313.4765625,-28.70547157505436,104.8500899262312
6318.359375,-28.4540109186851,106.8895281863971
6323.2421875,-27.14199731903759,93.38425133431494
6328.125,-27.5979012797287,71.18917468274569
6333.0078125,-30.14569600588916,50.4643953894019
6337.890625,-33.17370605154509,39.73708476775694
6342.7734375,-34.00972625156098,35.21067565739465
6347.65625,-35.54200695681694,27.06312907632375
6352.5390625,-39.78519173106339,56.36314720177879
6357.421875,-39.38001836849351,114.414527351557
6362.3046875,-39.71502618400906,128.6141359572154
6367.1875,-39.53445678528161,131.9915893445534
6372.0703125,-40.01594679650424,164.3972064406961
6376.953125,-51.48713219805641,150.4025953884543
6381.8359375,-40.17257491711096,76.33560958665301
6386.71875,-35.3170766862056,122.4801248781976
6391.6015625,-32.19972479015161,132.2896273652439
6396.484375,-30.04660614415601,131.0734792968452
6401.3671875,-29.70175344379371,138.3472179060017
6406.25,-39.93313431115817,112.2424902284158
6411.1328125,-33.13228801451996,160.4457816447504
6416.015625,-30.52518875205881,134.5073178578495
6420.8984375,-32.41286689871886,128.2456540397116
6425.78125,-44.69343837246868,125.5675626407494
6430.6640625,-26.93938925549624,143.9212559329693
6435.546875,-25.68205416093606,144.4718434294395
6440.4296875,-30.05010601367591,135.6981331981952
6445.3125,-39.45302152526352,17.69752514023088
6450.1953125,-28.30792262063323,92.74057868933303
6455.078125,-26.94056828190828,102.5222778588038
6459.9609375,-33.04457913933658,75.10551231455253
6464.84375,-31.39466153860876,17.19510880858304
6469.7265625,-28.97515003653277,10.1823049061666
6474.609375,-28.23965512672629,14.35292775066601
6479.4921875,-28.51798763322824,39.58513490074273
6484.375,-28.59447068073939,75.76122841567106
6489.2578125,-29.32812691352847,127.0515047760142
6494.140625,-26.47288295521424,170.3317624785295
6499.0234375,-25.15915218661651,4.753706786404723
6503.90625,-25.69097482959096,7.884701771752185
6508.7890625,-29.38968872733008,2.082990776072734
6513.671875,-35.90085317629845,145.3297125819746
6518.5546875,-33.32346598834227,109.8770426644846
6523.4375,-28.59018231750152,93.90171798835718
6528.3203125,-25.95251991947622,75.20021915411192
6533.203125,-25.51821115228922,63.13537012276521
6538.0859375,-26.19824358851031,69.31189423487602
6542.96875,-30.3870341368247,87.04494731781087
6547.8515625,-32.5955116874826,5.231082985223852
6552.734375,-24.46755996029843,18.46368703868765
6557.6171875,-22.60426600389703,18.28268065077794
6562.5,-22.97038370559349,27.13490320698354
6567.3828125,-24.01671455453211,30.3216122423568
6572.265625,-26.86853121445991,27.67169692123578
6577.1484375,-32.62550433651776,17.13658271986451
6582.03125,-36.22845891542291,120.312711121463
6586.9140625,-31.08516808238545,73.54408458200321
6591.796875,-28.43459768941027,67.60957686358003
6596.6796875,-29.92329931452828,79.81570984129527
6601.5625,-43.67628896275988,103.943845049148
6606.4453125,-34.28805870164975,78.41512778751277
6611.328125,-29.72367854634307,95.27810709612096
6616.2109375,-27.64952290134759,125.6894309888691
6621.09375,-25.28772818207298,153.8824347391405
6625.9765625,-22.83145661976398,176.567856295665
6630.859375,-21.18275794137013,15.47445511280961
6635.7421875,-20.96454376453144,32.29377896854109
6640.625,-21.63896113685487,52.3316384357399
6645.5078125,-22.40121224253197,74.665658159034
6650.390625,-23.79680745334108,93.22548196784547
6655.2734375,-25.67481831124837,113.0723553630624
6660.15625,-27.61101260711489,137.460155371293
6665.0390625,-28.66801179718064,174.8997630151267
6669.921875,-26.55489307651435,8.67330101767393
6674.8046875,-26.08613560708299,3.544017782739383
6679.6875,-26.77552381645854,16.17410260579943
6684.5703125,-25.19830875286871,32.01095252585041
6689.453125,-24.33145990679805,42.5560178175694
6694.3359375,-24.18220230563833,53.41395629755181
6699.21875,-24.91442592239074,50.0942740228331
6704.1015625,-28.42976136379294,47.65291679363958
6708.984375,-38.68416274735853,79.22017040899834
6713.8671875,-35.42117528366555,23.88452513506691
6718.75,-30.86445956669852,39.69813385075266
6723.6328125,-29.6508067277512,41.98440024699427
6728.515625,-29.20021388862883,51.29367050139842
6733.3984375,-29.88106732827073,91.59338097852424
6738.28125,-27.81682319894021,131.173157988479
6743.1640625,-27.43116279528389,146.0273848196437
6748.046875,-27.10898219852779,159.077745263375
6752.9296875,-27.00530477383125,174.9009152545638
6757.8125,-27.53310689237221,14.06784934009799
6762.6953125,-26.37350233639147,17.44680259262758
6767.578125,-25.99839090115786,7.098836598530387
6772.4609375,-28.19807260537033,172.1484040535922
6777.34375,-31.75202584736141,137.3451904745528
6782.2265625,-32.93149183398139,75.72406921508549
6787.109375,-33.29675928379681,23.61829547274238
6791.9921875,-42.99211989640301,144.5927722176509
6796.875,-31.43490934362956,30.38749552746145
6801.7578125,-24.77681371656205,36.37200700898931
6806.640625,-22.1512622399384,41.54659689768717
6811.5234375,-21.09201364648849,46.94898831556806
6816.40625,-20.6334305302185,56.39920389413881
6821.2890625,-22.24215127135768,65.97423892014879
6826.171875,-26.70382066362689,73.48702919414617
6831.0546875,-34.38963056026997,61.82750949923388
6835.9375,-36.54850377564443,108.2563258794863
6840.8203125,-27.63083341256167,75.77787792776751
6845.703125,-27.05108072294468,75.25560919336355
6850.5859375,-28.52248583199368,94.77621672079552
6855.46875,-28.88345186499673,112.9952270001796
6860.3515625,-28.31097327948594,156.6091215176176
6865.234375,-24.32159269118815,4.41010710191769
6870.1171875,-22.94320935930324,8.124538267112516
6875,-22.68831438130857,7.375769895946949
6879.8828125,-22.38535749401091,1.296693667036016
6884.765625,-21.54905447936976,167.4587148058623
6889.6484375,-21.22527419279018,155.8965820999749
6894.53125,-21.76153117747939,147.9542729880741
6899.4140625,-23.69956239180244,144.0363173432553
6904.296875,-29.71106073289456,156.0194637497484
6909.1796875,-35.33902582977228,53.69199824842615
6914.0625,-30.85903006968643,103.0177790287916
6918.9453125,-29.95106312875007,107.5985816757727
6923.828125,-32.86370730475217,120.9517101661918
6928.7109375,-30.09680358441232,3.452230261473886
6933.59375,-26.83759098303826,33.23540244863819
6938.4765625,-25.9966163542804,39.0862305067412
6943.359375,-24.59694426551817,25.82715390131786
6948.2421875,-26.00814263138192,20.35151321389257
6953.125,-32.19348440019284,10.99616279774147
6958.0078125,-39.8852417285431,179.5568900328309
6962.890625,-53.13266772076271,19.60795124002874
6967.7734375,-38.90559074954466,0.04026736733852736
6972.65625,-38.65062418261616,146.7695317082026
6977.5390625,-40.79972900739996,151.3212688539814
6982.421875,-38.09563300215224,19.75251453032784
6987.3046875,-33.88534289094962,17.64208603951007
6992.1875,-30.67649686647348,11.87575418901823
6997.0703125,-28.11240204344466,18.80953577930784
7001.953125,-26.81998491162523,22.38267505681106
7006.8359375,-28.13997470847595,22.31036220917182
7011.71875,-31.34386424532394,19.65942314324196
7016.6015625,-40.48437375641203,159.2321718632245
7021.484375,-32.19737049566415,60.568268568803
7026.3671875,-28.62964711268242,55.13534500052845
7031.25,-28.63564592845646,46.43613513486613
7036.1328125,-29.06140936906926,29.81676906184935
7041.015625,-31.95705395570912,13.6817871870582
7045.8984375,-37.02657424451542,13.71432588172496
7050.78125,-42.83995270507386,47.69089576382959
7055.6640625,-38.19519057838822,168.1499328107653
7060.546875,-29.15439708005392,1.404369481739038
7065.4296875,-26.28144078107091,10.33342853513131
7070.3125,-26.72337120139908,26.148205100628
7075.1953125,-32.02872366175404,45.80589705589836
7080.078125,-36.76570185482147,5.715049267291637
7084.9609375,-27.64049831611638,25.73386110074361
7089.84375,-25.60148688591825,32.35882344988207
7094.7265625,-27.0152757978725,45.10718930253492
7099.609375,-33.13228292229126,88.76529216625828
7104.4921875,-32.74522040794501,146.6117113694601
7109.375,-33.15614057588878,137.3892197917111
7114.2578125,-34.31509859206375,108.4925293604412
7119.140625,-32.80277163714726,62.45524189039065
7124.0234375,-28.64597926415874,58.62861594420113
7128.90625,-28.3143219424297,83.09866755496938
7133.7890625,-30.33432591471354,95.895406083065
7138.671875,-34.06921325282377,97.99948481583058
7143.5546875,-37.31459614591805,177.3048394184157
7148.4375,-32.04836758226789,68.41881930258529
7153.3203125,-29.69284883740784,95.64920878732023
7158.203125,-31.07531783048916,82.39219099978095
7163.0859375,-37.5278816450548,54.59552420903383
7167.96875,-39.32594034937711,140.8253746624704
7172.8515625,-30.70957142315255,164.0550150092261
7177.734375,-25.52382304262338,171.6328385872488
7182.6171875,-23.21942269272883,167.7671326847972
7187.5,-22.37803120209623,163.5591810504159
7192.3828125,-23.22510774771104,153.3389955963695
7197.265625,-25.42426272092165,139.4346738155269
7202.1484375,-27.83212074608702,137.5822637991015
7207.03125,-30.75756622895717,165.0503674486171
7211.9140625,-28.85406259691609,33.16096771486877
7216.796875,-26.4565751500262,40.45871534768265
7221.6796875,-27.20088018357491,40.81759314050844
7226.5625,-27.48130695296691,40.02153381787372
7231.4453125,-26.84971940982269,22.17619708470672
7236.328125,-27.07910728590645,1.8952155300476
7241.2109375,-27.68731818725632,172.3383366070487
7246.09375,-27.90792404907958,160.7635614880475
7250.9765625,-27.5203657601336,128.7649043991535
7255.859375,-26.41105270169634,107.2373583129688
7260.7421875,-28.53945240848861,103.751081322769
7265.625,-35.87033301066602,104.0979351147437
7270.5078125,-40.55517633996882,20.3269971480135
7275.390625,-30.88077243697979,26.62419211446084
7280.2734375,-26.58617912942356,4.918353971389933
7285.15625,-24.22602976350035,157.8430346129169
7290.0390625,-23.21581614654067,133.3753349769443
7294.921875,-23.81553123338256,114.0810699781386
7299.8046875,-25.42232424059271,80.82966321004398
7304.6875,-25.09591786052621,45.40953516855004
7309.5703125,-25.61948440381576,23.13831011179573
7314.453125,-26.24390571602202,8.622519058569099
7319.3359375,-27.25601068034769,2.353553929945752
7324.21875,-28.20017059186966,179.525397197853
7329.1015625,-29.29117463631266,178.6566896698878
7333.984375,-35.17703847026175,168.4320128790243
7338.8671875,-39.03620831490649,70.34773946555025
7343.75,-29.67846928198287,49.96922178296502
7348.6328125,-25.54397067254473,45.66716401121148
7353.515625,-24.80324083452897,49.04361293374802
7358.3984375,-25.93226979460902,72.16190003632386
7363.28125,-26.32746239649002,107.5989098064486
7368.1640625,-25.40537040313768,129.0080964841677
7373.046875,-24.6722669766889,126.5003006692109
7377.9296875,-25.18748518982457,110.6121906614921
7382.8125,-26.18102797863787,85.58093100216111
7387.6953125,-25.00138363995216,57.95995512774187
7392.578125,-23.43778993161735,38.27225936705142
7397.4609375,-23.44392024060342,21.25872910911433
7402.34375,-24.62757605324302,1.967930104460166
7407.2265625,-25.97722010997381,153.0076513124178
7412.109375,-27.44962973097435,129.3094592144622
7416.9921875,-32.18061745273599,125.6330881045552
7421.875,-45.30725252719443,177.9549528685314
7426.7578125,-32.36848919792456,111.3056334316039
7431.640625,-28.71368086626692,111.1855198946521
7436.5234375,-35.67043223313319,110.6329841420374
7441.40625,-33.25815810261387,51.90761751155622
7446.2890625,-27.64993497083732,48.52941880014288
7451.171875,-25.88550333043146,44.48338530696836
7456.0546875,-25.05179726025835,40.01785040576252
7460.9375,-27.30033606020773,25.7878571182714
7465.8203125,-34.07232472476784,2.637899827911056
7470.703125,-35.17965347538122,48.92212173852032
7475.5859375,-27.45947372779707,42.76537971515064
7480.46875,-26.0079399969062,58.84271863753932
7485.3515625,-25.34021248181518,81.26579233355849
7490.234375,-26.40369366920932,103.2182188243979
7495.1171875,-28.51836557124903,116.4228853209324
7500,-30.39280011174131,106.2258008562331
7504.8828125,-33.86696085117092,96.32049804736876
7509.765625,-36.18722504225923,91.09432926434066
7514.6484375,-33.4091625531114,88.54689261129761
7519.53125,-33.12351319363516,85.82605298456089
7524.4140625,-34.82493092724148,92.57036451012485
7529.296875,-33.58084702577046,127.6278856759809
7534.1796875,-32.41044220844974,163.4849631151342
7539.0625,-29.76047983865156,15.95789507822279
7543.9453125,-26.24325307003423,20.60961803336365
7548.828125,-25.13008859851185,13.06547853794046
7553.7109375,-25.66330981736496,177.7836831996588
7558.59375,-26.60313564794949,159.0161300351857
7563.4765625,-26.48880926021421,138.1392628641207
7568.359375,-26.79796487134912,117.904422455766
7573.2421875,-28.43902240332374,80.38908244489996
7578.125,-27.64372309998809,44.62635557906101
7583.0078125,-27.06241580817533,30.09095714084298
7587.890625,-27.98916401463036,34.45186647782236
7592.7734375,-30.05856477547581,64.69185440749716
7597.65625,-28.73193380933388,103.8345116479402
7602.5390625,-26.56541626044231,118.6003876411368
7607.421875,-26.97869347055231,118.6715854232529
7612.3046875,-31.25019460514317,108.7147099019299
7617.1875,-41.94911068109428,67.49522031965334
7622.0703125,-47.03958038132078,30.22927014942249
7626.953125,-34.21696300680159,110.1192832357162
7631.8359375,-26.53502326953829,115.3290500079222
7636.71875,-22.94555430943412,114.4345955778355
7641.6015625,-21.08898968139449,111.3267462884346
7646.484375,-21.74059547888223,102.5782487304452
7651.3671875,-24.92997176512162,88.58476606976674
7656.25,-28.96856246309117,66.78739012951641
7661.1328125,-28.19464843147928,9.041701525541244
7666.015625,-23.66156965004862,158.7792262607437
7670.8984375,-21.72647204401626,146.4333242782809
7675.78125,-20.49924981318361,140.6066594616687
7680.6640625,-20.54028449725845,135.1863192285951
7685.546875,-22.77366187902116,124.5337273765206
7690.4296875,-26.55239297835855,106.3902559716464
7695.3125,-33.16368269892865,84.77056507548853
7700.1953125,-36.61758238722909,140.0573623898516
7705.078125,-29.29920506279769,113.2563095621085
7709.9609375,-29.13217360418232,94.88800391363766
7714.84375,-29.60002452428349,84.58381387424841
7719.7265625,-30.29628274370349,86.27957427977897
7724.609375,-32.9804755702697,105.6762299284065
7729.4921875,-32.30946545764473,156.6498990021284
7734.375,-28.73883010074735,9.651618721488331
7739.2578125,-24.35334429216971,35.69958759862308
7744.140625,-21.1426973045511,53.36562691491319
